INDEX,RENT
456,28000
457,26000
458,18000
459,28000
460,20000
461,25000
462,30000
463,30000
464,29000
465,30000
466,25000
467,15000
468,26000
469,30000
470,20000
471,23000
472,22000
473,28000
474,25000
475,100000
476,35000
477,22000
478,23000
479,35000
480,25000
481,160000
482,25000
483,45000
484,15000
485,20000
486,26000
487,28000
488,22000
489,28000
490,18000
491,33000
492,31000
493,15000
494,38000
495,15000
496,42800
497,48000
498,24000
499,38000
500,68000
501,25000
502,160000
503,27000
504,32000
505,21000
506,20000
507,33800
508,25000
509,28000
510,45000
511,36000
512,32000
513,20000
514,25000
515,30000
516,26000
517,40000
518,25000
519,25000
520,28000
521,25000
522,20000
523,22000
524,23999
525,27000
526,25000
527,36000
528,35000
529,23000
530,25000
531,32000
532,30000
533,38000
534,25000
535,35000
536,30000
537,30000
538,35000
539,30000
540,23000
541,25000
542,20000
543,23000
544,25000
545,27000
546,49800
547,25000
548,55000
549,25000
550,23000
551,25000
552,30000
553,50000
554,18000
555,25000
556,25000
557,30000
558,28000
559,23000
560,22000
561,75000
562,33000
563,23000
564,20000
565,25000
566,32000
567,28000
568,25000
569,27800
570,35000
571,45000
572,28000
573,22000
574,25000
575,30000
576,20000
577,60000
578,28000
579,20000
580,35000
581,29000
582,30000
583,23000
584,37000
585,24000
586,25000
587,20000
588,25000
589,24000
590,35000
591,65000
592,42000
593,24000
594,91000
595,45000
596,30000
597,25000
598,36000
599,20000
600,25000
601,23000
602,24000
603,30000
604,50000
605,33800
606,23000
607,35000
608,25000
609,25000
610,26000
611,18000
612,26000
613,78000
614,33000
615,25000
616,35000
617,60000
618,9800
619,50000
620,20000
621,26000
622,49100
623,25000
624,20000
625,25000
626,36000
627,25000
628,48500
629,28000
630,24000
631,24000
632,25000
633,28000
634,30000
635,17000
636,21000
637,15300
638,25000
639,20000
640,55000
641,26000
642,36000
643,20000
644,60000
645,23000
646,35000
647,25000
648,50000
649,25000
650,25000
651,36000
652,45000
653,25000
654,25000
655,22000
656,28000
657,22000
658,20000
659,50000
660,50000
661,15000
662,23000
663,32000
664,23000
665,21500
666,25000
667,38000
668,20000
669,32000
670,22000
671,25000
672,20000
673,30000
674,26000
675,39999
676,25000
677,30000
678,30000
679,30000
680,25000
681,28000
682,30000
683,25000
684,28000
685,25000
686,23000
687,35000
688,25000
689,38000
690,30000
691,45000
692,22000
693,15000
694,18000
695,30000
696,36900
697,33000
698,14000
699,30000
700,30000
701,28000
702,28000
703,28000
704,42000
705,26000
706,25000
707,25000
708,25000
709,22000
710,30000
711,32000
712,24999
713,27000
714,27000
715,30000
716,20000
717,18000
718,28000
719,25000
720,49100
721,22000
722,25000
723,28000
724,27500
725,100000
726,30000
727,35000
728,20000
729,24000
730,35000
731,26000
732,23000
733,45000
734,28000
735,25000
736,23000
737,25000
738,35000
739,25000
740,25000
741,25999
742,30000
743,50000
744,25000
745,26000
746,70000
747,18000
748,35000
749,28000
750,32000
751,22500
752,26000
753,25000
754,23000
755,33000
756,25000
757,60000
758,25000
759,26000
760,20000
761,25000
762,20000
763,25000
764,35000
765,28000
766,29000
767,38000
768,35000
769,20000
770,25000
771,22000
772,28000
773,26000
774,18000
775,33000
776,28000
777,42000
778,43000
779,35000
780,35000
781,24999
782,65000
783,25000
784,21000
785,28000
786,35000
787,55000
788,26000
789,25000
790,37000
791,25000
792,25000
793,25000
794,39000
795,33000
796,25000
797,25000
798,20000
799,23000
800,25000
801,150000
802,30000
803,25000
804,20000
805,38000
806,27500
807,27000
808,35000
809,250000
810,25000
811,26000
812,25000
813,25000
814,45000
815,23000
816,50000
817,25000
818,22000
819,25000
820,65000
821,25000
822,40000
823,35000
824,20000
825,23000
826,23000
827,30000
828,52000
829,20000
830,45000
831,27000
832,25000
833,45000
834,30000
835,33000
836,26000
837,35000
838,35000
839,20000
840,20000
841,25000
842,60000
843,20000
844,27000
845,20000
846,25000
847,32000
848,24000
849,70000
850,33000
851,30000
852,38000
853,38000
854,25000
855,30000
856,20000
857,20000
858,26000
859,30000
860,90000
861,70000
862,25000
863,20000
864,26000
865,20000
866,22000
867,30000
868,20000
869,25000
870,25000
871,150000
872,25000
873,25000
874,35000
875,25000
876,45000
877,30000
878,25000
879,30000
880,35000
881,20000
882,26000
883,28000
884,23000
885,12000
886,25000
887,25000
888,65000
889,26000
890,20000
891,35000
892,25000
893,19000
894,25000
895,25000
896,28000
897,24500
898,30000
899,38000
900,30000
901,30000
902,25000
903,21000
904,25000
905,24000
906,20000
907,45000
908,35000
909,27000
910,45000
911,62000
912,30000
913,23000
914,23000
915,9000
916,23000
917,25000
918,25000
919,27000
920,28000
921,13000
922,28000
923,100000
924,15000
925,30000
926,28000
927,28000
928,17000
929,28000
930,24000
931,20000
932,40000
933,17000
934,25000
935,60000
936,19500
937,26000
938,26800
939,25000
940,25000
941,20000
942,20000
943,25000
944,22000
945,28000
946,25000
947,28000
948,25000
949,26000
950,25000
951,27000
952,30000
953,30000
954,30000
955,20000
956,25000
957,27000
958,20000
959,20000
960,26000
961,20000
962,85000
963,28000
964,28000
965,30000
966,40000
967,35000
968,29000
969,27000
970,25000
971,28000
972,30000
973,35000
974,25000
975,28000
976,25000
977,60000
978,17000
979,25000
980,28000
981,14000
982,29500
983,26000
984,25000
985,30000
986,23500
987,70000
988,20000
989,28000
990,25000
991,35000
992,27000
993,30000
994,42000
995,30000
996,27000
997,25000
998,25000
999,30000
1000,23000
1001,25000
1002,20000
1003,20000
1004,35000
1005,25000
1006,25000
1007,38000
1008,25000
1009,23000
1010,22000
1011,55000
1012,30000
1013,25000
1014,25000
1015,20000
1016,35000
1017,25000
1018,25000
1019,26000
1020,28000
1021,28000
1022,35000
1023,29000
1024,27000
1025,45000
1026,25000
1027,25000
1028,60000
1029,28000
1030,28000
1031,30000
1032,28000
1033,18000
1034,45000
1035,25000
1036,25000
1037,25000
1038,25000
1039,65000
1040,36000
1041,30000
1042,28000
1043,20000
1044,28000
1045,24000
1046,25000
1047,28000
1048,25000
1049,24000
1050,32000
1051,18000
1052,28000
1053,42000
1054,25000
1055,75000
1056,28000
1057,45000
1058,30000
1059,25000
1060,22000
1061,27000
1062,30000
1063,26000
1064,45000
1065,25000
1066,25000
1067,120000
1068,45000
1069,27000
1070,25000
1071,38000
1072,25000
1073,58000
1074,26000
1075,30000
1076,22000
1077,14999
1078,50000
1079,30000
1080,18000
1081,23000
1082,25000
1083,15000
1084,24000
1085,20000
1086,35000
1087,24000
1088,25000
1089,25000
1090,20000
1091,23000
1092,25000
1093,20000
1094,15000
1095,20000
1096,23000
1097,21000
1098,29000
1099,20000
1100,24000
1101,25000
1102,25000
1103,70000
1104,23000
1105,28000
1106,30000
1107,20000
1108,25000
1109,48999
1110,30000
1111,28000
1112,55000
1113,35000
1114,28000
1115,24999
1116,32000
1117,26000
1118,22000
1119,25000
1120,45000
1121,25000
1122,25000
1123,32000
1124,28000
1125,20000
1126,25000
1127,23000
1128,50000
1129,25000
1130,25000
1131,15000
1132,25000
1133,28000
1134,40000
1135,24000
1136,23000
1137,32000
1138,20000
1139,30000
1140,25000
1141,140000
1142,23000
1143,25000
1144,26000
1145,45000
1146,28000
1147,33000
1148,45000
1149,35000
1150,35000
1151,55000
1152,20000
1153,25000
1154,25000
1155,35000
1156,28000
1157,32000
1158,25000
1159,27000
1160,19000
1161,22000
1162,22000
1163,20000
1164,22000
1165,27000
1166,20000
1167,24000
1168,27000
1169,32000
1170,25000
1171,25000
1172,25000
1173,148000
1174,26000
1175,26000
1176,25000
1177,14000
1178,67000
1179,28000
1180,20000
1181,25000
1182,20000
1183,22000
1184,22000
1185,28000
1186,20000
1187,20000
1188,30000
1189,28000
1190,18000
1191,38000
1192,25000
1193,38000
1194,18000
1195,35000
1196,24000
1197,25000
1198,26000
1199,25000
1200,25000
1201,45000
1202,35000
1203,45000
1204,28000
1205,45000
1206,20000
1207,38000
1208,25000
1209,25000
1210,15000
1211,25000
1212,26000
1213,34000
1214,36800
1215,25000
1216,30000
1217,30000
1218,25000
1219,22000
1220,25000
1221,28000
1222,30000
1223,25000
1224,30000
1225,28000
1226,33000
1227,25000
1228,16000
1229,26000
1230,18000
1231,50000
1232,35000
1233,20000
1234,26000
1235,28000
1236,28000
1237,22000
1238,25000
1239,35000
1240,32000
1241,20000
1242,32000
1243,20000
1244,31500
1245,30000
1246,25000
1247,30000
1248,45000
1249,22000
1250,65000
1251,20000
1252,23000
1253,23000
1254,25000
1255,24000
1256,35000
1257,26500
1258,30000
1259,21000
1260,27000
1261,18500
1262,25000
1263,42000
1264,40000
1265,25000
1266,45000
1267,25000
1268,25000
1269,28000
1270,22000
1271,25000
1272,20000
1273,25000
1274,70000
1275,20000
1276,35000
1277,35000
1278,58000
1279,74999
1280,23000
1281,30000
1282,25000
1283,25000
1284,36000
1285,20000
1286,30000
1287,29500
1288,24000
1289,25000
1290,20000
1291,23000
1292,35000
1293,70000
1294,18000
1295,25000
1296,28000
1297,25000
1298,25000
1299,35000
1300,45000
1301,25000
1302,20000
1303,22000
1304,15000
1305,23000
1306,20000
1307,26000
1308,22000
1309,65000
1310,25000
1311,30000
1312,25000
1313,25000
1314,30000
1315,23000
1316,27000
1317,22000
1318,25000
1319,25000
1320,20000
1321,20000
1322,25000
1323,28000
1324,20000
1325,35000
1326,52000
1327,28000
1328,25000
1329,25000
1330,28000
1331,28000
1332,180000
1333,23000
1334,23000
1335,25000
1336,42000
1337,22000
1338,17000
1339,45000
1340,30000
1341,23000
1342,19000
1343,20000
1344,22000
1345,22000
1346,30000
1347,28000
1348,20000
1349,70000
1350,23000
1351,26000
1352,18500
1353,100000
1354,27000
1355,28000
1356,35000
1357,48800
1358,40000
1359,25000
1360,18000
1361,30000
1362,37000
1363,25000
1364,33000
1365,26000
1366,20000
1367,23000
1368,26000
1369,23000
1370,35000
1371,18000
1372,26000
1373,42000
1374,45000
1375,28000
1376,25000
1377,18000
1378,35000
1379,45000
1380,45000
1381,26000
1382,25000
1383,32000
1384,23000
1385,60000
1386,33000
1387,40000
1388,25000
1389,20000
1390,28000
1391,38000
1392,45000
1393,25000
1394,26000
1395,25000
1396,22800
1397,35000
1398,30000
1399,26500
1400,15000
1401,28000
1402,25000
1403,29999
1404,23000
1405,40000
1406,28000
1407,50000
1408,38000
1409,25000
1410,35000
1411,20000
1412,20000
1413,40000
1414,35000
1415,35000
1416,38000
1417,78000
1418,35000
1419,28000
1420,32000
1421,60000
1422,32000
1423,26000
1424,18500
1425,25000
1426,24000
1427,23000
1428,45000
1429,23000
1430,130000
1431,28000
1432,18000
1433,25000
1434,20000
1435,15000
1436,40000
1437,25000
1438,33000
1439,23000
1440,28000
1441,25000
1442,25000
1443,25000
1444,30000
1445,20999
1446,25000
1447,26000
1448,20000
1449,20000
1450,20000
1451,18000
1452,23000
1453,45000
1454,18000
1455,30000
1456,25000
1457,25000
1458,30000
1459,35000
1460,33000
1461,35000
1462,50000
1463,28000
1464,20000
1465,23000
1466,28000
1467,55000
1468,39999
1469,65000
1470,20000
1471,32000
1472,65000
1473,25000
1474,18000
1475,25000
1476,29000
1477,30000
1478,26000
1479,28000
1480,40000
1481,23000
1482,23000
1483,30000
1484,25000
1485,13999
1486,23000
1487,25000
1488,25000
1489,22000
1490,23000
1491,30000
1492,20000
1493,25000
1494,45000
1495,25000
1496,25000
1497,22000
1498,22000
1499,30000
1500,160000
1501,25000
1502,25000
1503,31000
1504,26000
1505,25000
1506,15000
1507,28000
1508,32000
1509,21000
1510,65000
1511,25000
1512,20000
1513,38000
1514,22000
1515,20000
1516,15000
1517,20000
1518,65000
1519,35000
1520,25000
1521,25000
1522,25000
1523,26000
1524,25000
1525,25000
1526,35000
1527,39000
1528,28000
1529,25000
1530,21000
1531,22000
1532,28000
1533,98000
1534,25000
1535,43000
1536,100000
1537,160000
1538,65000
1539,24000
1540,35000
1541,23000
1542,128000
1543,30000
1544,25000
1545,23000
1546,27500
1547,56000
1548,26000
1549,25000
1550,55000
1551,24000
1552,25000
1553,25000
1554,35000
1555,25000
1556,24000
1557,30000
1558,35000
1559,25000
1560,20000
1561,80000
1562,21000
1563,20000
1564,20000
1565,25000
1566,35000
1567,18000
1568,24500
1569,20000
1570,25000
1571,25000
1572,28000
1573,35000
1574,30000
1575,27000
1576,43000
1577,25000
1578,38000
1579,36500
1580,25000
1581,30000
1582,35000
1583,30000
1584,28000
1585,32000
1586,28000
1587,180000
1588,48000
1589,25000
1590,30000
1591,26000
1592,18000
1593,32000
1594,25000
1595,23000
1596,23000
1597,23000
1598,22000
1599,31000
1600,22000
1601,27000
1602,25000
1603,22000
1604,28000
1605,27000
1606,47999
1607,27000
1608,28000
1609,20000
1610,23000
1611,26000
1612,23000
1613,25000
1614,25000
1615,20000
1616,25000
1617,25000
1618,25000
1619,25000
1620,22000
1621,23000
1622,38000
1623,29000
1624,20000
1625,28000
1626,35000
1627,30000
1628,30000
1629,30000
1630,25000
1631,25000
1632,35000
1633,24000
1634,30000
1635,35000
1636,25000
1637,25000
1638,23000
1639,35000
1640,20000
1641,25000
1642,25000
1643,25000
1644,24000
1645,15000
1646,25000
1647,30000
1648,22500
1649,29999
1650,20000
1651,29800
1652,26000
1653,30000
1654,16000
1655,55000
1656,75000
1657,28000
1658,28000
1659,20000
1660,115000
1661,32000
1662,22000
1663,20000
1664,25000
1665,25000
1666,23000
1667,65000
1668,23000
1669,23000
1670,27000
1671,29500
1672,32000
1673,32000
1674,45000
1675,30000
1676,68000
1677,23000
1678,28000
1679,25000
1680,80000
1681,28000
1682,25000
1683,25000
1684,27000
1685,17000
1686,25000
1687,26000
1688,25000
1689,20000
1690,50000
1691,25000
1692,23000
1693,15000
1694,28000
1695,78000
1696,32000
1697,25000
1698,61000
1699,25000
1700,25000
1701,25000
1702,23000
1703,25000
1704,28000
1705,23000
1706,22000
1707,20000
1708,25000
1709,19999
1710,26000
1711,25000
1712,23000
1713,23000
1714,27500
1715,25000
1716,20000
1717,22000
1718,45000
1719,60000
1720,32000
1721,25000
1722,35000
1723,28000
1724,23000
1725,23000
1726,32000
1727,60000
1728,20000
1729,23000
1730,25000
1731,28000
1732,32000
1733,160000
1734,32000
1735,30000
1736,40000
1737,32000
1738,65000
1739,40000
1740,20000
1741,68000
1742,25000
1743,20000
1744,23000
1745,25999
1746,25000
1747,20000
1748,40000
1749,25000
1750,28000
1751,37000
1752,15000
1753,26000
1754,25000
1755,28000
1756,23000
1757,30000
1758,64000
1759,20000
1760,44000
1761,18000
1762,25000
1763,20000
1764,30000
1765,25000
1766,25000
1767,38999
1768,45000
1769,35000
1770,35000
1771,32000
1772,32000
1773,20000
1774,25000
1775,35000
1776,33000
1777,25000
1778,25000
1779,18000
1780,23000
1781,25000
1782,20000
1783,35000
1784,23000
1785,20000
1786,20000
1787,20000
1788,90000
1789,35000
1790,23000
1791,28000
1792,15000
1793,36000
1794,25000
1795,30000
1796,25000
1797,28000
1798,29000
1799,30000
1800,24000
1801,25000
1802,38000
1803,25000
1804,35000
1805,26000
1806,65000
1807,30000
1808,18000
1809,28000
1810,35000
1811,23000
1812,35000
1813,25500
1814,36000
1815,35000
1816,28000
1817,23000
1818,38000
1819,60000
1820,28000
1821,18000
1822,25000
1823,25000
1824,25000
1825,23999
1826,25000
1827,25000
1828,25000
1829,35000
1830,28000
1831,45000
1832,15000
1833,30000
1834,35000
1835,48000
1836,23000
1837,33000
1838,25000
1839,65000
1840,23000
1841,25000
1842,25000
1843,25000
1844,23000
1845,28000
1846,32000
1847,20000
1848,26000
1849,34000
1850,22000
1851,28000
1852,23000
1853,29000
1854,25000
1855,25000
1856,32000
1857,28500
1858,18000
1859,23000
1860,25000
1861,40000
1862,20000
1863,23000
1864,22000
1865,28000
1866,35000
1867,60000
1868,40000
1869,30000
1870,30000
1871,25000
1872,26000
1873,30000
1874,25000
1875,25000
1876,27500
1877,18000
1878,20000
1879,28000
1880,32000
1881,35000
1882,20000
1883,28000
1884,55000
1885,25000
1886,25000
1887,32000
1888,25000
1889,30000
1890,23000
1891,30000
1892,22000
1893,25000
1894,25000
1895,25000
1896,25000
1897,35000
1898,20000
1899,30000
1900,26000
1901,33000
1902,23000
1903,25000
1904,25000
1905,25000
1906,32000
1907,25000
1908,23000
1909,43000
1910,80000
1911,26000
1912,25000
1913,25000
1914,30000
1915,28000
1916,25000
1917,20000
1918,20000
1919,100000
1920,100000
1921,22000
1922,30000
1923,30000
1924,25000
1925,23000
1926,26000
1927,25000
1928,28000
1929,28000
1930,25000
1931,25000
1932,25000
1933,25000
1934,35000
1935,45000
1936,27000
1937,30000
1938,28000
1939,25000
1940,30000
1941,50000
1942,23000
1943,30000
1944,20000
1945,35000
1946,35000
1947,30000
1948,25000
1949,50000
1950,23000
1951,24999
1952,28000
1953,25000
1954,35000
1955,28000
1956,23000
1957,23000
1958,27000
1959,30000
1960,23000
1961,85000
1962,18000
1963,28000
1964,38000
1965,39000
1966,24000
1967,110000
1968,23000
1969,20000
1970,25000
1971,25000
1972,28000
1973,75000
1974,36000
1975,25000
1976,30000
1977,20000
1978,23000
1979,25000
1980,20000
1981,23000
1982,30000
1983,28000
1984,22000
1985,24000
1986,20000
1987,25000
1988,23000
1989,20000
1990,35000
1991,25000
1992,26000
1993,16000
1994,22000
1995,25000
1996,45000
1997,26000
1998,100000
1999,26000
2000,25000
2001,23000
2002,150000
2003,25000
2004,25000
2005,45000
2006,18000
2007,25000
2008,35000
2009,350000
2010,60000
2011,21000
2012,25000
2013,25000
2014,23000
2015,25000
2016,22000
2017,25000
2018,20000
2019,18000
2020,33000
2021,24000
2022,25000
2023,50000
2024,30000
2025,135000
2026,45000
2027,29999
2028,30000
2029,32000
2030,60000
2031,26000
2032,25000
2033,35000
2034,25000
2035,20000
2036,25000
2037,25000
2038,25000
2039,25000
2040,20000
2041,25000
2042,30000
2043,19999
2044,25000
2045,25000
2046,30000
2047,25000
2048,25000
2049,25000
2050,25000
2051,26000
2052,28000
2053,25000
2054,25000
2055,33000
2056,20000
2057,27000
2058,25000
2059,24000
2060,26000
2061,35000
2062,30000
2063,18000
2064,32000
2065,30000
2066,25000
2067,22000
2068,28000
2069,21000
2070,35000
2071,25000
2072,25000
2073,39999
2074,25000
2075,25000
2076,28000
2077,35000
2078,32000
2079,25000
2080,38000
2081,20000
2082,20000
2083,20000
2084,50000
2085,20000
2086,50000
2087,25000
2088,23000
2089,26000
2090,25000
2091,25000
2092,45000
2093,35000
2094,32000
2095,25000
2096,25000
2097,25000
2098,38000
2099,42000
2100,39500
2101,38000
2102,56000
2103,23000
2104,30000
2105,35000
2106,45000
2107,20000
2108,37000
2109,29999
2110,59000
2111,28000
2112,18000
2113,150000
2114,20000
2115,26000
2116,25000
2117,28000
2118,33000
2119,23500
2120,26800
2121,20000
2122,23000
2123,25000
2124,28000
2125,25000
2126,22000
2127,26000
2128,22000
2129,23000
2130,30000
2131,20000
2132,20000
2133,42000
2134,50000
2135,25000
2136,18000
2137,23000
2138,20000
2139,38000
2140,25000
2141,30000
2142,28000
2143,15000
2144,70000
2145,22000
2146,50000
2147,68000
2148,35000
2149,23000
2150,29000
2151,21000
2152,28000
2153,20000
2154,25000
2155,25000
2156,23000
2157,39999
2158,22000
2159,35000
2160,33000
2161,110000
2162,22000
2163,25000
2164,23000
2165,50000
2166,29000
2167,150000
2168,25000
2169,45000
2170,20000
2171,25000
2172,24000
2173,23000
2174,32000
2175,28000
2176,25000
2177,23000
2178,25000
2179,28000
2180,35000
2181,26000
2182,16500
2183,20000
2184,28000
2185,22000
2186,20000
2187,25000
2188,26000
2189,21000
2190,30000
2191,60000
2192,23000
2193,45000
2194,20000
2195,25000
2196,25000
2197,34000
2198,28000
2199,45000
2200,20000
2201,25000
2202,27000
2203,23000
2204,30000
2205,23000
2206,25000
2207,25000
2208,25000
2209,25000
2210,28000
2211,26000
2212,32000
2213,23000
2214,33000
2215,45000
2216,120000
2217,35000
2218,39999
2219,45000
2220,28000
2221,30000
2222,45000
2223,35000
2224,25000
2225,32000
2226,23000
2227,24000
2228,32000
2229,28000
2230,25000
2231,35000
2232,23000
2233,20000
2234,25000
2235,20000
2236,32000
2237,20000
2238,35000
2239,25000
2240,23000
2241,28000
2242,20000
2243,28000
2244,28000
2245,32000
2246,36000
2247,23000
2248,25000
2249,26000
2250,32000
2251,23000
2252,26000
2253,25000
2254,23000
2255,28000
2256,38000
2257,28000
2258,24500
2259,30000
2260,23999
2261,23000
2262,38000
2263,28000
2264,45000
2265,35000
2266,52000
2267,25000
2268,28000
2269,35000
2270,28000
2271,35000
2272,22000
2273,40000
2274,21000
2275,23000
2276,25000
2277,20000
2278,25000
2279,28000
2280,25000
2281,20000
2282,25000
2283,25000
2284,28000
2285,30000
2286,148000
2287,27500
2288,28000
2289,35000
2290,35000
2291,28000
2292,25000
2293,25000
2294,28000
2295,26000
2296,21000
2297,30000
2298,25000
2299,27999
2300,45000
2301,30000
2302,26000
2303,24000
2304,30000
2305,20000
2306,38000
2307,27000
2308,30000
2309,28000
2310,28000
2311,27000
2312,32000
2313,22000
2314,55000
2315,50000
2316,21000
2317,38000
2318,28000
2319,25000
2320,40000
2321,30000
2322,23000
2323,25000
2324,45000
2325,23000
2326,65000
2327,25000
2328,23000
2329,25000
2330,27000
2331,35000
2332,25000
2333,22000
2334,35000
2335,18000
2336,10000
2337,170000
2338,23000
2339,26000
2340,25000
2341,20000
2342,40000
2343,21000
2344,25000
2345,25000
2346,25000
2347,28000
2348,25000
2349,23000
2350,25000
2351,28000
2352,80000
2353,27000
2354,25000
2355,30000
2356,25000
2357,25000
2358,38000
2359,28000
2360,23000
2361,60000
2362,25000
2363,25000
2364,22000
2365,20000
2366,32000
2367,25000
2368,23000
2369,22000
2370,30000
2371,45000
2372,20000
2373,24000
2374,26000
2375,21000
2376,50000
2377,30000
2378,25000
2379,25000
2380,28000
2381,27000
2382,60000
2383,25000
2384,39800
2385,65000
2386,32000
2387,25000
2388,30000
2389,25000
2390,30000
2391,33000
2392,18000
2393,32000
2394,34500
2395,23000
2396,78000
2397,18000
2398,26000
2399,15000
2400,25000
2401,25000
2402,30000
2403,24000
2404,25000
2405,25000
2406,30000
2407,25000
2408,25000
2409,25999
2410,23000
2411,24000
2412,45000
2413,20000
2414,28000
2415,35000
2416,25000
2417,25000
2418,25000
2419,42000
2420,26000
2421,22000
2422,35000
2423,15000
2424,48000
2425,28000
2426,26000
2427,30000
2428,35000
2429,60000
2430,35000
2431,23000
2432,33000
2433,20000
2434,35000
2435,25000
2436,25000
2437,25000
2438,60000
2439,25000
2440,23000
2441,22000
2442,25000
2443,180000
2444,32000
2445,45000
2446,25000
2447,48000
2448,28000
2449,26000
2450,20000
2451,30000
2452,50000
2453,48000
2454,18000
2455,27000
2456,25000
2457,20000
2458,25000
2459,20000
2460,25000
2461,25000
2462,20000
2463,25000
2464,35000
2465,30000
2466,23999
2467,25000
2468,20000
2469,25000
2470,20000
2471,20000
2472,45000
2473,25000
2474,39000
2475,25000
2476,20000
2477,25000
2478,28000
2479,35000
2480,25000
2481,28000
2482,28000
2483,19000
2484,28000
2485,30000
2486,20000
2487,42000
2488,24999
2489,26000
2490,36000
2491,75000
2492,23000
2493,28000
2494,48000
2495,40000
2496,35000
